drugbank_id,disease_id
DB10616,C0086066
DB10616,C0035455
DB01281,C0854207
DB09037,C3203532
DB13293,C0948015
DB09074,C0085641
DB06723,C2938982
DB00118,C0149801
DB13874,C1719672
DB13874,C0036690
DB13874,C0243026
DB13874,C0034189
DB13874,C2316160
DB13874,C2747838
DB09035,C0004610
DB00766,C1611148
DB00083,C0240811
DB01008,C0156300
DB00738,C0878511
DB01718,C0002631
DB01718,C1578745
DB10302,C0392528
DB11942,C0042996
DB13074,C0235842
DB13074,C0034041
DB01253,C0000817
DB01129,C1396358
DB15669,C0264515
DB01410,C0155909
DB00976,C2242560
DB00825,C1610624
DB09512,C0521829
DB01155,C1141918
DB11207,C3714514
DB11207,C0009450
DB11207,C0851439
DB11207,C0947879
DB11207,C0041849
DB13913,C4476477
DB13913,C0002797
DB13913,C0276849
DB13913,C0276129
DB13913,C0040199
DB13913,C0241893
DB00283,C0729552
DB09109,C0919796
DB00956,C0391986
DB00564,C1697749
DB06695,C1112174
DB00852,C0038539
DB00852,C5970472
DB10771,C0751107
DB10771,C0014070
DB10771,C1535582
DB10771,C1578664
DB00372,C0750959
DB00372,C0750961
DB00372,C0750960
DB00372,C0006105
DB00372,C0750962
DB00372,C1510428
DB00372,C2004324
DB09156,C0151463
DB00537,C1535941
DB01234,C1142567
DB00945,C0158371
DB00945,C1536933
DB10293,C4316792
DB15690,C1695779
DB13961,C1699499
DB09287,C0854342
DB09341,C1096560
DB00513,C0040254
DB00513,C0011636
DB00513,C4290053
DB00513,C4290052
DB00513,C1963680
DB11595,C0035469
DB00049,C0030409
DB09498,C0343899
DB13956,C2721648
DB09526,C1699045
DB00286,C1696845
DB21767,C0026953
DB09357,C0270686
DB00792,C0343939
DB00792,C0340092
DB00792,C0343941
DB12169,C0948040
DB18968,C2363754
DB10832,C1142468
DB11596,C0403723
DB11596,C5208293
DB09330,C0276682
DB00684,C0343874
DB01250,C2350530
DB01250,C2350529
DB00860,C2939439
DB00860,C0030499
DB00860,C1384353
DB00643,C0277355
DB01233,C0341834
DB00878,C0339959
DB01060,C3544275
DB13147,C2938991
DB00394,C3544329
DB00316,C0349738
DB01393,C0153180
DB04660,C0003511
DB06764,C2748252
DB09037,C0275804
DB11827,C0155862
DB11827,C2887412
DB01380,C0025295
DB01380,C0751312
DB13425,C1535985
DB01026,C0854511
DB18711,C0032308
DB18711,C0857862
DB04835,C1542647
DB04835,C0678184
DB04835,C0678185
DB04835,C0021100
DB06205,C1142438
DB04743,C0036117
DB04743,C0036114
DB11748,C1142140
DB08889,C0033700
DB01281,C1619715
DB09536,C0854337
DB11386,C0578661
DB01249,C0025294
DB01249,C1136210
DB00857,C0152957
DB15940,C0852874
DB00994,C5886852
DB00994,C0023860
DB00994,C4290044
DB16258,C0023240
DB00586,C0745528
DB05018,C1096265
DB00552,C0860048
DB12917,C0854333
DB00153,C0027537
DB01188,C0854326
DB09065,C0854453
DB00046,C0854506
DB15986,C0010153
DB13165,C1142427
DB00005,C3854377
DB04552,C3160802
DB00635,C2747881
DB00825,C2609095
DB00985,C1868703
DB00007,C1696371
DB08930,C1608962
DB12001,C1141882
DB00443,C1096283
DB14545,C1096565
DB06781,C0729524
DB08984,C0948517
DB00646,C0391993
DB00646,C0333536
DB00399,C0392003
DB00783,C0235862
DB00183,C2349994
DB00183,C0275798
DB01250,C0948204
DB00355,C0155866
DB09037,C1096259
DB00704,C0275566
DB01114,C1096045
DB00457,C0854459
DB06764,C0553577
DB06764,C0022415
DB00443,C0153327
DB14016,C0700432
DB09037,C0481435
DB00443,C3854347
DB00165,C1112363
DB00165,C3889119
DB14910,C3544185
DB09035,C0337093
DB09035,C1260971
DB11100,C2938993
DB11793,C0522754
DB01195,C2220322
DB01195,C5208239
DB09083,C0522757
DB00687,C3203559
DB15907,C3203556
DB00586,C2316575
DB13754,C3267135
DB05679,C0275378
DB08947,C1262106
DB16362,C0948342
DB13844,C0033936
DB15373,C0151555
DB01256,C0274869
DB01267,C0853846
DB01217,C0333604
DB00286,C0854254
DB00979,C3888667
DB09084,C2903161
DB11323,C3805021
DB15785,C3805015
DB00388,C3888807
DB09035,C3544101
DB00014,C0854567
DB12751,C0919939
DB09017,C1096689
DB09156,C1167752
DB15759,C0349761
DB09134,C3495831
DB00566,C0549384
DB01098,C0392536
DB00704,C2721578
DB01100,C0264302
DB00884,C0919697
DB05039,C1696089
DB09148,C1261983
DB09148,C1112424
DB06783,C1328281
DB06781,C1262013
DB12941,C0426015
DB09555,C3665608
DB09555,C1318514
DB14487,C2242725
DB00169,C0405139
DB00852,C0195720
DB01151,C3854349
DB00231,C3544145
DB00514,C3544358
DB09076,C2609055
DB01254,C1611189
DB01234,C1328332
DB09154,C1142470
DB00140,C0854570
DB11117,C0854695
DB09018,C0856166
DB08934,C0919938
DB00635,C1141930
DB01356,C1696681
DB10953,C0919572
DB01026,C2747817
DB12887,C0854295
DB09357,C1696702
DB01060,C4049239
DB00860,C3854506
DB15044,C0340909
DB00674,C1096389
DB00916,C1735345
DB13915,C2609132
DB12713,C0919633
DB09037,C0520758
DB00107,C3544180
DB13235,C4049179
DB01087,C3805105
DB00983,C2609215
DB00268,C1536019
DB00351,C3888861
DB00283,C3889008
DB00684,C1536013
DB11739,C3267121
DB10369,C1536235
DB00966,C1535998
DB00966,C4727888
DB14505,C4728061
DB11326,C0006436
DB13878,C0332687
DB13878,C1536373
DB00083,C0158498
DB10413,C0877129
DB09381,C1868806
DB00586,C2609087
DB01234,C3267093
DB08826,C0040831
DB08826,C0020941
DB13898,C3160945
DB09042,C0434159
DB14569,C0269895
DB01114,C0393888
DB09357,C0434205
DB06196,C1697747
DB06822,C0433593
DB08907,C1608339
DB08907,C1541146
DB13500,C0273429
DB01181,C1390461
DB06205,C0853348
DB03256,C0005658
DB13180,C0043252
DB01114,C0221706
DB01114,C1540728
DB09012,C0869330
DB09012,C0023702
DB00072,C0241742
DB01839,C1096052
DB01266,C3665890
DB02325,C1399494
DB13879,C0435002
DB00959,C3544160
DB09325,C0281980
DB09325,C0851844
DB09325,C0851797
DB09352,C0564444
DB09352,C0000925
DB09352,C1384489
DB09352,C0311213
DB09352,C1571824
DB09352,C1302752
DB04574,C1274184
DB04574,C1274185
DB00661,C0840564
DB00297,C0392175
DB13147,C0273483
DB13147,C1536470
DB01234,C0270103
DB09330,C0340006
DB09330,C1534266
DB00027,C0434014
DB13354,C0149992
DB00397,C0282015
DB00397,C1534266
DB00851,C0006542
DB00851,C2887471
DB00851,C1542749
DB09153,C3665730
DB14100,C0751194
DB09026,C0520752
DB00626,C0854395
DB13962,C0392012
DB00668,C3661995
DB00668,C1321896
DB00668,C0085684
DB00668,C0751928
DB00668,C0751927
DB00668,C0751929
DB00668,C0751926
DB00668,C0747533
DB00668,C0270810
DB00874,C0161447
DB00809,C0340773
DB00190,C0476169
DB01141,C1542178
DB03419,C0272774
DB08901,C3267036
DB00761,C0409497
DB00761,C0038045
DB00681,C0178850
DB00635,C0748830
DB00635,C0741451
DB00635,C0751809
DB00741,C0347806
DB00741,C0149531
DB00738,C0585059
DB00759,C0016663
DB00759,C1611100
DB00112,C0521171
DB11914,C0542114
DB00956,C1442839
DB09256,C2955673
DB09256,C0268769
DB00043,C0149896
DB00043,C2712871
DB00043,C1619733
DB00043,C0003868
DB00043,C0018099
DB00043,C0221168
DB01248,C0541773
DB00297,C5886841
DB09163,C1096125
DB09163,C0240066
DB00970,C3267180
DB15627,C0341296
DB15627,C1971011
DB15627,C1971010
DB15627,C0860471
DB00768,C0392689
DB00768,C0546817
DB00959,C0546884
DB00959,C5201039
DB00591,C0342582
DB01656,C0235414
DB00927,C0919669
DB16694,C0262598
DB01296,C0854356
DB09133,C3805040
DB00831,C0541923
DB00831,C0398370
DB00831,C3852998
DB01188,C0242339
DB01188,C0598784
DB01324,C0877192
DB00072,C0020623
DB00072,C3165209
DB00072,C1862596
DB00072,C0473527
DB00072,C2874290
DB00072,C0039292
DB00072,C0023195
DB00072,C0000744
DB00072,C1546333
DB00072,C0342892
DB00878,C0023817
DB00878,C0795956
DB00878,C1535978
DB00878,C1534433
DB08801,C0031707
DB14631,C3203525
DB00097,C0151714
DB01256,C0006705
DB10796,C1328361
DB13626,C0029453
DB11460,C3854482
DB00541,C0231246
DB16695,C0028754
DB15857,C0206085
DB15857,C2936703
DB01205,C1963823
DB01285,C0152087
DB01285,C2004589
DB14545,C0853310
DB10820,C3495809
DB00359,C0877125
DB00318,C0085570
DB12478,C0268435
DB12478,C1704380
DB12478,C0001126
DB00736,C1854704
DB00736,C0162275
DB00736,C0220982
DB00736,C0235430
DB00736,C0022638
DB00783,C2609048
DB10389,C0221690
DB09512,C3686635
DB00297,C0039520
DB00297,C0039104
DB11730,C1389062
DB08898,C0343263
DB01344,C0040213
DB01344,C5779793
DB01344,C1971791
DB00005,C0854303
DB09035,C0239161
DB09302,C0240720
DB13910,C1141936
DB01226,C0238729
DB11126,C0231474
DB01110,C0240953
DB00773,C0877068
DB00603,C0541965
DB00369,C0334121
DB00369,C5886804
DB00514,C0877075
DB11943,C1334180
DB16695,C0334552
DB08882,C0748505
DB13906,C0684743
DB13968,C0205945
DB06205,C0334451
DB01070,C0855010
DB10869,C0278586
DB16641,C0855046
DB10459,C0016057
DB10459,C1302856
DB09321,C0855058
DB01234,C0740346
DB00873,C0345967
DB00873,C0812413
DB13028,C0855065
DB00678,C5551004
DB12407,C1332578
DB00007,C0027086
DB00007,C0023267
DB11029,C0079218
DB11029,C5886870
DB09375,C1704214
DB09375,C5234857
DB00443,C0023798
DB00443,C0205823
DB00443,C0205822
DB00443,C1266129
DB00443,C3489413
DB00787,C0206638
DB00620,C0575507
DB00959,C1142052
DB10669,C0877523
DB01409,C0263870
DB09570,C0575167
DB00874,C0860554
DB00874,C0037944
DB16537,C0575158
DB09045,C2938981
DB00257,C0740335
DB12708,C0158461
DB12708,C0016506
DB01041,C0238124
DB01041,C3715147
DB10276,C1691230
DB09035,C0264122
DB09035,C0026846
DB09035,C0752352
DB09035,C0520719
DB09035,C1540879
DB09107,C1320474
DB09107,C0151315
DB00972,C0235396
DB00972,C0751329
DB00972,C0751327
DB00972,C0751328
DB00972,C0751325
DB00972,C0026826
DB00972,C0751326
DB10401,C0751774
DB00945,C0277849
DB00281,C0852419
DB00281,C0027868
DB00281,C0751381
DB00281,C0002735
DB09053,C0151702
DB09035,C2350242
DB09035,C0263851
DB00469,C0038012
DB00400,C2747795
DB06813,C1328302
DB00911,C0541875
DB00758,C0085700
DB00692,C0240095
DB06690,C3544276
DB00783,C0157997
DB00563,C0878705
DB00563,C0039103
DB00563,C0410574
DB00563,C0039104
DB00749,C0311223
DB00749,C0006444
DB00749,C0158300
DB00749,C0263907
DB00749,C5200782
DB00749,C1579851
DB10317,C0265512
DB10317,C0333970
DB00620,C0231557
DB06650,C0155955
DB00829,C1306842
DB00244,C0281790
DB00187,C0333315
DB00187,C0277825
DB09183,C1096081
DB01270,C0151825
DB11141,C4049221
DB11595,C0751912
DB13001,C3888563
DB00254,C0854069
DB06636,C1516669
DB12661,C2242727
DB09331,C3495850
DB13365,C0017653
DB13365,C0334421
DB13365,C1534416
DB00999,C0346081
DB16655,C1266065
DB00560,C0007118
DB00316,C0855030
DB13262,C0855026
DB00959,C0855023
DB08936,C0855018
DB01001,C0240969
DB13163,C1328350
DB13425,C0334041
DB06186,C0853031
DB00388,C0263579
DB00829,C1112360
DB11936,C0153955
DB00591,C0426551
DB00432,C0153939
DB09037,C0153938
DB12277,C0700069
DB11198,C0153956
DB00955,C0030470
DB00955,C0854995
DB00945,C0948223
DB13180,C0549471
DB13180,C0030271
DB13180,C0848879
DB05394,C0855003
DB01265,C1319317
DB00734,C0854999
DB15877,C0220643
DB00852,C0279829
DB01095,C0854989
DB04845,C0854984
DB02266,C0854980
DB01137,C0854975
DB13133,C3495843
DB00020,C0278950
DB15947,C0153504
DB09035,C1112382
DB00455,C0740083
DB11341,C0279800
DB01114,C0279708
DB00186,C2747856
DB00620,C0855213
DB13981,C0855206
DB09053,C0855196
DB00362,C0855193
DB09317,C0153601
DB09317,C0030849
DB00479,C0863027
DB00479,C0023601
DB00479,C0334409
DB04209,C0153604
DB00091,C0278837
DB01212,C0854966
DB09409,C0221286
DB09409,C0154089
DB06205,C0156390
DB08889,C0153999
DB01137,C1389462
DB00367,C0920016
DB00850,C0153997
DB00878,C0854960
DB13260,C0280856
DB13490,C0278744
DB14006,C0278746
DB00790,C0686237
DB06724,C0346181
DB06288,C0854936
DB16704,C0854957
DB06605,C0854951
DB08865,C0854946
DB00671,C0854944
DB11077,C0854934
DB00635,C1096638
DB00860,C0278685
DB13933,C0238324
DB00531,C1370419
DB00635,C0854195
DB01114,C0854928
DB14159,C1868788
DB00937,C0854924
DB00577,C0278798
DB01114,C0278575
DB01114,C4721667
DB00009,C0269017
DB09029,C0948103
DB08910,C0149627
DB01436,C1443972
DB00879,C0239718
DB10681,C0278675
DB14006,C0278675
DB01109,C0041971
DB01109,C0700101
DB11761,C4049318
DB15258,C2939141
DB01205,C0863015
DB04165,C1367872
DB01114,C0280240
DB00936,C0862417
DB01190,C1336089
DB00321,C0855190
DB00387,C4721666
DB00455,C0855182
DB01611,C0855179
DB01234,C0855174
DB10409,C1142024
DB14962,C0586737
DB14644,C0154017
DB14644,C2869527
DB14644,C2869528
DB00187,C0346255
DB15753,C0031941
DB15753,C1412004
DB09086,C2363903
DB00568,C0007762
DB00091,C0206093
DB00091,C0684337
DB11653,C3544256
DB12134,C0854909
DB11988,C0334590
DB01380,C2057517
DB06151,C1335411
DB06764,C0751615
DB06764,C0078981
DB00388,C1167707
DB09267,C0854906
DB01045,C0205770
DB01119,C0281784
DB01119,C1762616
DB11482,C3888500
DB00985,C0154089
DB00982,C4317086
DB00982,C1269955
DB00959,C0007118
DB12377,C1135868
DB12377,C2931618
DB15576,C3544269
DB14733,C0008493
DB14733,C2004106
DB01109,C0855168
DB00945,C0853392
DB00620,C0854893
DB13158,C0018922
DB13158,C1266119
DB00759,C0346997
DB06770,C0686377
DB06218,C5441655
DB01022,C0153687
DB11365,C0686262
DB13392,C0948131
DB00257,C0345967
DB00257,C0812413
DB00814,C0010701
DB00814,C0600066
DB00814,C1370913
DB09298,C1334708
DB09063,C1334631
DB09035,C2363894
DB00391,C0238033
DB01284,C1704323
DB01284,C1535467
DB11312,C0853968
DB00232,C1328386
DB13524,C0020796
DB13524,C3714756
DB00388,C0554978
DB14019,C0233818
DB12240,C0751071
DB12240,C0497327
DB12240,C0338630
DB00825,C0854733
DB13881,C2752009
DB00627,C1735597
DB14585,C0014068
DB14585,C0393992
DB00181,C0740279
DB01173,C1304055
DB00165,C3495817
DB06016,C0270777
DB00161,C1527351
DB00161,C0700594
DB00161,C0034544
DB00161,C0751463
DB00161,C0751462
DB00161,C0742186
DB00161,C2895416
DB00161,C2895418
DB00161,C2895417
DB00161,C1442952
DB00557,C0580173
DB00557,C0410647
DB18713,C0489967
DB18713,C0878773
DB14543,C4317290
DB14543,C1561701
DB06716,C0854739
DB09285,C0855246
DB09330,C0860645
DB09330,C0234458
DB14016,C0270846
DB14016,C0086236
DB08867,C0014544
DB08867,C0751111
DB08867,C0086237
DB08867,C0236018
DB08911,C0282512
DB00541,C0586323
DB01076,C3160846
DB06815,C0393706
DB09157,C0017332
DB09157,C0086236
DB09157,C0347869
DB09157,C0086241
DB09157,C0270854
DB09157,C0311334
DB09157,C0014548
DB09157,C0014553
DB00599,C3203658
DB00572,C0333304
DB09153,C0235025
DB11571,C2062708
DB00956,C0574915
DB06724,C0235880
DB14644,C0919826
DB00203,C0520947
DB00203,C0011757
DB00203,C0026613
DB00203,C1578597
DB10410,C0154728
DB01075,C1096328
DB06282,C0877167
DB00355,C0395922
DB00355,C3888551
DB08933,C0278085
DB01059,C0270330
DB01151,C0264622
DB01167,C0233726
DB14631,C3267116
DB00852,C1295585
DB14741,C0474367
DB06700,C0344306
DB01117,C0751371
DB01117,C0042656
DB01117,C0234247
DB01117,C0423711
DB01117,C0423712
DB01117,C0751373
DB01117,C0038870
DB01117,C0027796
DB01117,C0751372
DB01117,C0234249
DB01117,C3714625
DB00448,C3665796
DB06228,C0030554
DB06228,C0016579
DB06228,C0235044
DB06228,C0751412
DB06228,C0392699
DB06228,C2242996
DB06228,C0235050
DB06228,C0423572
DB14545,C1167981
DB00978,C3544135
DB09353,C3544264
DB00853,C1868709
DB16608,C0009024
DB10651,C0857502
DB00027,C0919771
DB00070,C3854436
DB09313,C0919596
DB00572,C0235195
DB00595,C4049319
DB01099,C1095926
DB00635,C0017494
DB00635,C0751170
DB00635,C0936244
DB09019,C0264611
DB09019,C0422892
DB09019,C0750927
DB09019,C0234526
DB09019,C0349391
DB09019,C0454608
DB09019,C0234527
DB09019,C0234529
DB09019,C3495144
DB09019,C0750928
DB09019,C0003635
DB06764,C2721676
DB00994,C0277839
DB00250,C0151888
DB09420,C1112182
DB11783,C3203709
DB09035,C0234544
DB12407,C0522224
DB12407,C0234544
DB00959,C0018989
DB00959,C0519012
DB09210,C0392168
DB08818,C0520958
DB09214,C0752196
DB00537,C0025183
DB01257,C0234981
DB01257,C0233844
DB13710,C0233565
DB13710,C0424230
DB11823,C0085583
DB00140,C0472387
DB10332,C0477432
DB10332,C0020255
DB10332,C0270720
DB10332,C0009451
DB10332,C0549423
DB10332,C1531647
DB10332,C2936718
DB10332,C0020256
DB10332,C0266476
DB10332,C0270716
DB10332,C1563327
DB09493,C0700438
DB09493,C0007852
DB09493,C0042331
DB09493,C0149931
DB09493,C0270858
DB09493,C0018984
DB09493,C0521664
DB00250,C0521668
DB14910,C0151620
DB14910,C1541703
DB00408,C1868789
DB01234,C0007795
DB00501,C0751576
DB00501,C0042928
DB14005,C0751937
DB00138,C0030442
DB00138,C4082299
DB00246,C5231192
DB00008,C0919980
DB00008,C0015469
DB00717,C0151311
DB00717,C0010266
DB14761,C0877397
DB13192,C4049298
DB13257,C0265097
DB11817,C0549456
DB06764,C0393590
DB06764,C4551624
DB00158,C1504463
DB00388,C3203527
DB00388,C4761137
DB09060,C0752156
DB09060,C0752155
DB09060,C0752159
DB09060,C0752153
DB09060,C0752154
DB09060,C0752158
DB09046,C0265091
DB08820,C3160841
DB00254,C2363915
DB15985,C1262004
DB09312,C0265105
DB00860,C0151616
DB09154,C0007780
DB09154,C0752140
DB09154,C0262935
DB00987,C0270191
DB00759,C0854700
DB01373,C0565621
DB09156,C1096400
DB09273,C3805076
DB06711,C0854470
DB11126,C0034040
DB08865,C1263829
DB09293,C3267018
DB11582,C0269852
DB11582,C1534503
DB00183,C0269800
DB01112,C0269845
DB13581,C1112613
DB04839,C0853868
DB09019,C0235064
DB00804,C0236007
DB00316,C0235531
DB00978,C0728731
DB00978,C0021294
DB00978,C3489403
DB00978,C1571774
DB13524,C0406782
DB00273,C0877309
DB09157,C3665793
DB00812,C0269680
DB09300,C0473391
DB01101,C0269842
DB12070,C0269842
DB01148,C0579079
DB01148,C0006157
DB00085,C0233084
DB16566,C0022875
DB01204,C0854418
DB00922,C0455988
DB00922,C0020305
DB00922,C0455990
DB01059,C2609166
DB15826,C0233276
DB15826,C1535458
DB15764,C0854267
DB00761,C0269733
DB09449,C0578757
DB00945,C1328393
DB10992,C0566879
DB15718,C0405321
DB15718,C0085688
DB16641,C1306041
DB09102,C0854712
DB01149,C0266648
DB01149,C1535323
DB01149,C4524250
DB00963,C0156543
DB01551,C0015480
DB01551,C0086335
DB11074,C0855248
DB00620,C0233773
DB00863,C0948428
DB14580,C0424410
DB11705,C0033953
DB04847,C0030764
DB04847,C4237344
DB04847,C1540726
DB00681,C0948856
DB12893,C0234022
DB06774,C0036344
DB06774,C0036341
DB00973,C0338793
DB00973,C0338796
DB03255,C0855260
DB09357,C0034748
DB09357,C0525043
DB00714,C0234515
DB01390,C0855240
DB08879,C3888579
DB11988,C0235744
DB11988,C0424332
DB15141,C0027402
DB00635,C0854385
DB00421,C0233610
DB12159,C0424296
DB01203,C1457883
DB00584,C0085632
DB00584,C0436596
DB08916,C0235113
DB00136,C4049320
DB04815,C0233469
DB16802,C0022734
DB14545,C0855228
DB17538,C4049321
DB00228,C0233660
DB00297,C0240233
DB09037,C0233800
DB15576,C0233765
DB15576,C0233766
DB15576,C0233767
DB15576,C0233774
DB15576,C0018524
DB15576,C0751175
DB15576,C0424068
DB15576,C0424083
DB15576,C0233773
DB15576,C0233759
DB15576,C0424082
DB15576,C0563661
DB15576,C0233762
DB15576,C0233763
DB15576,C0029226
DB15576,C0233776
DB15576,C0235153
DB15576,C0544668
DB15576,C0233775
DB11582,C0233765
DB11582,C0233766
DB11582,C0233767
DB11582,C0233774
DB11582,C0018524
DB11582,C0751175
DB11582,C0424068
DB11582,C0424083
DB11582,C0233773
DB11582,C0233759
DB11582,C0424082
DB11582,C0563661
DB11582,C0233762
DB11582,C0233763
DB11582,C0029226
DB11582,C0233776
DB11582,C0235153
DB11582,C0544668
DB11582,C0233775
DB13612,C0236720
DB01416,C1282921
DB01416,C0233677
DB00661,C1704268
DB01229,C0233681
DB00773,C0236795
DB00193,C0424109
DB06210,C0344315
DB06210,C0011570
DB09316,C0033797
DB00722,C0233720
DB10933,C0023186
DB10933,C1330966
DB00150,C0233612
DB13724,C4049324
DB00863,C0853797
DB00712,C3160861
DB00051,C0233704
DB00514,C1261977
DB01390,C5970477
DB01390,C0392331
DB01390,C0233711
DB00541,C0005887
DB00541,C0522182
DB00541,C5926886
DB00541,C5926887
DB00502,C0344318
DB00502,C0236816
DB01060,C0001818
DB00620,C0008909
DB06724,C0849963
DB06724,C1827478
DB06724,C0027769
DB09462,C0001541
DB01718,C0451641
DB01718,C1971733
DB01616,C0333014
DB01284,C0423701
DB00820,C0749948
DB00376,C0948523
DB01076,C0085606
DB14633,C0549391
DB01042,C0278045
DB00874,C0948643
DB13227,C0159075
DB11186,C0017979
DB09292,C0235627
DB02701,C0033687
DB02701,C0495723
DB02701,C0268710
DB06605,C1328337
DB13933,C0268874
DB11051,C0522125
DB00823,C0473228
DB00945,C0521618
DB01270,C3804984
DB00085,C0866187
DB00022,C0553718
DB01213,C0848084
DB00568,C0155761
DB00759,C3160745
DB01303,C0542518
DB00577,C1384594
DB01393,C1504368
DB13896,C0151650
DB00620,C0178664
DB00620,C1571904
DB00330,C3245525
DB00330,C0017980
DB00330,C0268162
DB00330,C2939180
DB01294,C0235616
DB01076,C0268732
DB06205,C0017662
DB06205,C0268743
DB06205,C5690882
DB06205,C0268742
DB00626,C3160829
DB00741,C0042580
DB00741,C5539786
DB00741,C5232302
DB00741,C4551858
DB06186,C0282488
DB06186,C0600040
DB01357,C2721720
DB14145,C0948140
DB01267,C0429803
DB00316,C0854437
DB01234,C0857741
DB01234,C0149836
DB01012,C3203660
DB11068,C1610622
DB00537,C0948768
DB09020,C0269221
DB01233,C1998284
DB01045,C1262150
DB00618,C0919621
DB09037,C0156397
DB06148,C0156385
DB00760,C1274281
DB14477,C1535877
DB00790,C0151994
DB00790,C0156371
DB00790,C1537097
DB12474,C0858833
DB14033,C1696113
DB01222,C1142117
DB01173,C3665798
DB11963,C1112274
DB09274,C0151604
DB00316,C3544197
DB00825,C0017412
DB00825,C5208195
DB00452,C0155795
DB04552,C3544328
DB09320,C1167943
DB11365,C0268891
DB13903,C0029928
DB01212,C0269164
DB00829,C0269106
DB16003,C1696704
DB13944,C0747111
DB16393,C1142011
DB00165,C0495083
DB09299,C0235883
DB06723,C1963824
DB00535,C0269190
DB00535,C4285841
DB11093,C0541969
DB01164,C0269194
DB00300,C0333416
DB00378,C1558007
DB09035,C0700113
DB11582,C0948828
DB15718,C0877259
DB15827,C0392041
DB00005,C0948381
DB00852,C0149707
DB00852,C1540436
DB01075,C4074771
DB01075,C0021359
DB09035,C0403673
DB09035,C0425756
DB01101,C3203573
DB09037,C0149774
DB00281,C2938972
DB00027,C2242619
DB00959,C1536050
DB00620,C1282799
DB00620,C0156308
DB13879,C0341863
DB16222,C1112478
DB11986,C0567511
DB01582,C0262397
DB09395,C0221707
DB00242,C0269251
DB01036,C0425784
DB00105,C0549396
DB11093,C0240513
DB00085,C0040584
DB01050,C0948741
DB00350,C0264326
DB15794,C2747801
DB00741,C0031350
DB00857,C1328325
DB00214,C0749389
DB10384,C0396006
DB10333,C0576995
DB02925,C0235963
DB09481,C2231126
DB01077,C1697978
DB11100,C1112624
DB00188,C0155840
DB01109,C0475765
DB06724,C0038450
DB01638,C4049246
DB00958,C0018196
DB01164,C0264309
DB01234,C0264314
DB11892,C0877057
DB01012,C2939062
DB11613,C1328314
DB00343,C0948349
DB00351,C3887661
DB01050,C0948596
DB01581,C0043387
DB11342,C0549373
DB00999,C2363970
DB09035,C1260922
DB15035,C3805066
DB01381,C1112871
DB00959,C0034642
DB00201,C0456673
DB00679,C0003130
DB00465,C0231837
DB00207,C2720436
DB00207,C0264545
DB04173,C3241936
DB04173,C0035222
DB09054,C5691275
DB09054,C0264383
DB01114,C0264517
DB00355,C0578537
DB15568,C0521530
DB00750,C0264384
DB01413,C0340150
DB01413,C0349357
DB01413,C0085740
DB01413,C1534506
DB01413,C1761609
DB13384,C0549493
DB09395,C1112480
DB00970,C3804963
DB09321,C0043144
DB10318,C0236072
DB01284,C0521464
DB09095,C0085666
DB19353,C0854108
DB01136,C0549201
DB00297,C0877333
DB11697,C0235807
DB08885,C3805207
DB00591,C0030578
DB08877,C0406438
DB01284,C4284007
DB00691,C0150993
DB00860,C0221345
DB00860,C1563309
DB09153,C0263472
DB01420,C0085160
DB01420,C0162504
DB01420,C1578784
DB01420,C1579039
DB00443,C0020678
DB00788,C0263445
DB14730,C0343077
DB09407,C0702166
DB01050,C0281981
DB00283,C0263012
DB00283,C0030326
DB02703,C0162835
DB00153,C0919871
DB04878,C0016689
DB04878,C1535008
DB13195,C3249880
DB13195,C1442835
DB13195,C0038814
DB10797,C0574733
DB00552,C0263355
DB00415,C0497365
DB00415,C5779628
DB14762,C0033771
DB14762,C5700180
DB14762,C0033774
DB14762,C5703473
DB09134,C0406656
DB09313,C0234919
DB00999,C0023653
DB00330,C0011606
DB05679,C0234913
DB14116,C0011603
DB14116,C3875321
DB14116,C0013595
DB10843,C0086196
DB14112,C1142078
DB00704,C3854465
DB00146,C1328410
DB15627,C0263359
DB00741,C0241136
DB11482,C0037274
DB11482,C0947839
DB11482,C0851422
DB11482,C0549660
DB00059,C0234930
DB15877,C0037274
DB09459,C0263325
DB00440,C4049220
DB00281,C0597469
DB09496,C0236041
DB01284,C0263420
DB00230,C0263382
DB00935,C0020538
DB00935,C0857121
DB00935,C0497247
DB00935,C2240377
DB06799,C0852948
DB11936,C1390214
DB13894,C0019080
DB13152,C1740794
DB00257,C0238902
DB00152,C0027686
DB00601,C1096285
DB00126,C0155765
DB11582,C0585190
DB00321,C0265049
DB00091,C0574012
DB00619,C0040053
DB00619,C0087086
DB06290,C2363904
DB01076,C0948404
DB01764,C0036974
DB01764,C0020683
DB01764,C0404971
DB10744,C0919892
DB01254,C0340757
DB00884,C3496580
DB01597,C4049196
DB00331,C0679403
DB01337,C0333549
DB00857,C0596118
DB01248,C1112654
DB11096,C4049312
DB11096,C1265811
DB01416,C0002949
DB00028,C1536276
DB00028,C0002871
DB06211,C0162627
DB11228,C0042974
DB11228,C1264039
DB11228,C5676304
DB11228,C5676305
DB15784,C0020456
DB15784,C1855520
DB10759,C0014761
DB10759,C1579125
DB10867,C0020639
DB10867,C1534238
DB12667,C0341736
DB12667,C0878773
DB00035,C0022575
DB00035,C1541877
DB00035,C1571967
DB00035,C0263665
DB00035,C0314719
DB01181,C0027721
DB01181,C1536868
DB03793,C0032019
DB03793,C0346300
DB03793,C0032000
DB03793,C0001432
DB01050,C0020598
